Cluster ID	Cluster Name	Types	Size	Organisms	Length	Identity
UniRef90_A0A140ET91	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	59	Influenza B virus (B/Christchurch/515/2013); Influenza B virus (B/Hawkes Bay/1/2013); Influenza B virus (B/South Auckland/5/2013); Influenza B virus (B/South Auckland/26/2013); Influenza B virus (B/Wellington/11/2013); Influenza B virus (B/Christchurch/510/2013); Influenza B virus (B/Auckland/549/2013); Influenza B virus (B/Auckland/554/2013); Influenza B virus (B/Auckland/541/2013); Influenza B virus (B/Auckland/18/2013)	466	0.9
UniRef90_A0A140ETA2	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Christchurch/518/2013)	466	0.9
UniRef90_A0A140ETQ6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	124	Influenza B virus (B/Townsville/7/2013); Influenza B virus (B/Missouri/04/2012); Influenza B virus (B/Texas/24/2012); Influenza B virus (B/Illinois/01/2013); Influenza B virus (B/South Dakota/07/2012); Influenza B virus (B/Alaska/18/2012); Influenza B virus (B/Indiana/01/2013); Influenza B virus (B/Oklahoma/03/2013); Influenza B virus (B/Illinois/03/2013); Influenza B virus (B/Sydney/22/2013)	466	0.9
UniRef90_A0A140EU27	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/Tasmania/25/2013); Influenza B virus (B/Sydney/1008/2013)	466	0.9
UniRef90_A0A140EU38	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/South Australia/89/2013)	466	0.9
UniRef90_A0A140EU49	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	3	Influenza B virus (B/Sydney/1015/2013); Influenza B virus (B/Bangkok/SI89/2014); Influenza B virus (B/Bangkok/SI124/2014)	466	0.9
UniRef90_A0A140EU82	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	6	Influenza B virus (B/Townsville/10/2013); Influenza B virus (B/Brisbane/126/2013); Influenza B virus (B/Brisbane/125/2013); Influenza B virus (B/Brisbane/61/2013); Influenza B virus (B/Brisbane/102/2013); Influenza B virus (B/Brisbane/100/2013)	466	0.9
UniRef90_A0A140EU93	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	9	Influenza B virus (B/Perth/101/2013); Influenza B virus (B/Darwin/3/2013); Influenza B virus (B/Darwin/6/2013); Influenza B virus (B/Canberra/111/2013); Influenza B virus (B/Tasmania/35/2013); Influenza B virus (B/Tasmania/31/2013); Influenza B virus (B/Newcastle/35/2013); Influenza B virus (B/Townsville/6/2013); Influenza B virus (B/Canberra/107/2013)	466	0.9
UniRef90_A0A140EUA4	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Perth/106/2013)	466	0.9
UniRef90_A0A140EUL4	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/Darwin/20/2013); Influenza B virus (B/Darwin/21/2013)	466	0.9
UniRef90_A0A140EUN6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/North West Auckland/5/2013); Influenza B virus (B/Christchurch/517/2013)	466	0.9
UniRef90_A0A140EUQ8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Waikato/16/2013)	466	0.9
UniRef90_A0A140EV84	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/Midcentral/5/2013); Influenza B virus (B/Hawkes Bay/6/2013)	466	0.9
UniRef90_A0A140EV95	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	3	Influenza B virus (B/Victoria/688/2013); Influenza B virus (B/Florida/34/2012); Influenza B virus (B/Townsville/14/2013)	466	0.9
UniRef90_A0A140EVB7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Sydney/40/2013)	466	0.9
UniRef90_A0A140EVF0	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Townsville/13/2013)	466	0.9
UniRef90_A0A140EVI3	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Victoria/243/2013)	466	0.9
UniRef90_A0A140EVL6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Darwin/31/2013)	466	0.9
UniRef90_A0A140EVR0	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Townsville/16/2013)	466	0.9
UniRef90_A0A140EVY7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/Singapore/Tt571/2013); Influenza B virus (B/Korea/KUMC-766/2011)	466	0.9
UniRef90_A0A140EW75	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Singapore/Moh017/2013)	466	0.9
UniRef90_A0A140H0Z6	Cluster: Putative PB1-F2 protein	UniProtKB Unreviewed (TrEMBL)	7	Influenza A virus (A/chicken/Shanghai/06/2015(H9N2); Influenza A virus; Influenza A virus (A/duck/Zhejiang/S1375/2016(H7N9); Influenza A virus (A/chicken/Guangdong/SD1433/2016(H7N9)	52	0.9
UniRef90_A0A140JAW9	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/mallard/Maryland/07OS1669/2007(H4N6)	415	0.9
UniRef90_A0A140ZTP4	Cluster: Polymerase PB1-F2	UniProtKB Unreviewed (TrEMBL)	16	Influenza A virus (A/swine/Shandong/S93/2014(H1N1); Influenza A virus (A/swine/Shandong/S269/2014(H1N1); Influenza A virus (A/swine/Shandong/S113/2014(H1N1); Influenza A virus (A/swine/Shandong/S153/2014(H1N1); Influenza A virus; Influenza A virus (A/swine/Oklahoma/01139/2006(H1N1); Influenza A virus (A/swine/Nebraska/A01672049/2017(H1N2); Influenza A virus (A/Uganda/MUWRP-069/2009(H1N1); Influenza A virus (A/swine/Guangxi/NS3086/2011(H3N2); Influenza A virus (A/swine/Guangxi/NS3108/2011(H3N2)	52	0.9
UniRef90_A0A141B2L9	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	7	Influenza A virus (A/India/Jai146252/2014(H1N1); Influenza A virus (A/South Carolina/AF2554/2009(H1N1); Influenza A virus (A/South Carolina/AF2555/2009(H1N1); Influenza A virus (A/Texas/AF2645/2010(H1N1); Influenza A virus (A/Texas/AF2644/2010(H1N1); Influenza A virus (A/Korea/AF2429/2010(H1N1); Influenza A virus (A/Mexico/5/2013(H1N1)	452	0.9
UniRef90_A0A141G5J5	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	3	Influenza B virus (B/Thailand/CU-B5616/2011); Influenza B virus (B/Sao Paulo/45145/2011); Influenza B virus (B/Philippines/clinical isolate SA65/2002)	185	0.9
UniRef90_A0A141ZTS9	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Ontario/48/2015(H3N2)	404	0.9
UniRef90_A0A141ZTT4	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Ontario/5/2015(H3N2)	446	0.9
UniRef90_A0A141ZTT7	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Ontario/76/2015(H3N2)	441	0.9
UniRef90_A0A141ZTV2	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Ontario/87/2015(H3N2)	436	0.9
UniRef90_A0A141ZTV6	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Ontario/91/2015(H3N2)	432	0.9
UniRef90_A0A141ZTV7	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Ontario/26/2015(H3N2)	456	0.9
UniRef90_A0A141ZU12	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Ontario/68/2015(H3N2)	441	0.9
UniRef90_A0A141ZUH8	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	863	Influenza B virus (B/Quebec/77/2014); Influenza B virus (B/Quebec/48/2014); Influenza B virus (B/Seoul/17/95); Influenza B virus (B/Seoul/21/95); Influenza B virus (B/Gyeonggi/167/2008); Influenza B virus (B/Thailand/CU-B7131/2012); Influenza B virus (B/Huai'an-Qingpu/11456/2014); Influenza B virus (B/Huai'an-Qingpu/11454/2014); Influenza B virus (B/Huai'an-Qingpu/155/2014); Influenza B virus (B/Huai'an-Qingpu/11451/2014)	394	0.9
UniRef90_A0A142C125	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Anhui/524/2014(H9N2)	466	0.9
UniRef90_A0A142C130	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Anhui/20150822/2015(H9N2)	466	0.9
UniRef90_A0A142C145	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/yellow-legged gull/Kosyh/1-31-07/2011(H13)	134	0.9
UniRef90_A0A142EHH0	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Iran/Y12/2014(H9N2)	157	0.9
UniRef90_A0A142IGL8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/swine/Iowa/A01731412/2016(H3N2); Influenza A virus (A/swine/Illinois/A01795739/2015(H3N2)	469	0.9
UniRef90_A0A144RDD3	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Iraq/KCVL-007/2015(H5N1)	307	0.9
UniRef90_A0A144RDE4	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/Iraq/KCVL-008/2015(H5N1)	386	0.9
UniRef90_A0A145Z8F2	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	3	Influenza A virus (A/Dalian/SWL1284/2013(H1N1); Influenza A virus (A/Greece/532/2011(H1N1); Influenza A virus (A/Greece/644/2011(H1N1)	327	0.9
UniRef90_A0A146C7E1	Cluster: Non-structural protein 1	UniProtKB Unreviewed (TrEMBL)	3	Influenza A virus (A/blue-winged teal/Texas/AI10-3302/2010(mixed); Influenza A virus (A/mallard/Minnesota/204/1999(H6N8); Influenza A virus (A/chicken/Jiangxi/JXA131981/2013(mixed)	230	0.9
UniRef90_A0A159MXV9	Cluster: PB1-F2 protein	UniProtKB Unreviewed (TrEMBL)	8	Influenza A virus (A/duck/Taiwan/01006/2015(H5N2); Influenza A virus (A/goose/Taiwan/01023/2015(H5N2); Influenza A virus (A/goose/Taiwan/01031/2015(H5N2); Influenza A virus (A/goose/Taiwan/01022/2015(H5N2); Influenza A virus (A/goose/Taiwan/01004/2015(H5N2); Influenza A virus (A/goose/Taiwan/01040/2015(H5N2); Influenza A virus (A/thrush/Taiwan/A234/2015(H5N2); Influenza A virus (A/night heron/Taiwan/A289/2015(H5N2)	90	0.9
UniRef90_A0A160HLJ9	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/South Dakota/A01676469/2016(H1N2)	469	0.9
UniRef90_A0A160HLL2	Cluster: Glycoprotein NB (Fragment)	UniProtKB Unreviewed (TrEMBL)	13	Influenza B virus (B/Bangkok/SI69/2014); Influenza B virus (B/South Carolina/04/2003); Influenza B virus (B/Bangkok/SI128/2014); Influenza B virus (B/Bangkok/SI26/2012); Influenza B virus (B/Bangkok/SI87/2014); Influenza B virus (B/Beijing/13-46/2013); Influenza B virus (B/Beijing/13-44/2013); Influenza B virus (B/Guangdong/123/2010); Influenza B virus (B/Guangdong/173/2010); Influenza B virus (B/Guangdong/159/2011)	82	0.9
UniRef90_A0A160HLM0	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Bangkok/SI69/2014)	446	0.9
UniRef90_A0A165D2V4	Cluster: Matrix protein 2	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Minnesota/A01942171/2016(H3N2)	97	0.9
UniRef90_A0A165D3H6	Cluster: Protein PB1-F2	UniProtKB Unreviewed (TrEMBL)	7	Influenza A virus (A/swine/Indiana/A01812180/2016(H1N1); Influenza A virus (A/swine/Indiana/A01732806/2016(H1N1); Influenza A virus (A/swine/Indiana/A01260998/2015(H1N1); Influenza A virus (A/swine/Indiana/A01812063/2015(H1N1); Influenza A virus (A/swine/Indiana/A01812068/2015(H1N1); Influenza A virus (A/swine/Missouri/A01945149/2015(H1N1); Influenza A virus (A/swine/Missouri/A01492716/2014(H1N1)	79	0.9
UniRef90_A0A165ERE2	Cluster: Hemagglutinin	UniProtKB Unreviewed (TrEMBL); UniParc	2565	Influenza A virus (A/swine/Mexico/AVX36/2012(H3N2); Influenza A virus (A/Indiana/08/2011(H3N2); Influenza A virus (A/swine/Ohio/11SW111/2011(H3N2); Influenza A virus (A/swine/Ohio/11SW115/2011(H3N2); Influenza A virus (A/swine/Ohio/11SW186/2011(H3N2); Influenza A virus (A/swine/Ohio/11SW184/2011(mixed); Influenza A virus (A/swine/Ohio/11SW118/2011(H3N2); Influenza A virus (A/swine/Ohio/11SW227/2011(mixed); Influenza A virus (A/swine/Ohio/11SW112/2011(H3N2); Influenza A virus (A/swine/Ohio/11SW189/2011(mixed)	566	0.9
UniRef90_A0A165ESL6	Cluster: Hemagglutinin	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Mexico/AVX47/2013(H1N1)	566	0.9
UniRef90_A0A165EUA5	Cluster: Hemagglutinin	UniProtKB Unreviewed (TrEMBL); UniParc	9652	Influenza A virus (A/swine/Mexico/AVX58/2013(H1N1); Influenza A virus (A/Thailand/CU-MV10/2010(H1N1); Influenza A virus (A/Rabat/HR1230/2010(H1N1); Influenza A virus (A/Thailand/CU-H1140/2009(H1N1); Influenza A virus (A/Utah/AF2652/2009(H1N1); Influenza A virus (A/Alaska/AF2081/2009(H1N1); Influenza A virus (A/Alaska/AF2083/2009(H1N1); Influenza A virus (A/Virginia/AF2656/2009(H1N1); Influenza A virus (A/Alaska/AF2105/2009(H1N1); Influenza A virus (A/Alaska/AF2102/2009(H1N1)	566	0.9
UniRef90_A0A172DEL5	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/chicken/India/04CA17/2015(H5N1)	444	0.9
UniRef90_A0A172DER2	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/duck/India/12TR04/2014(H5N1)	446	0.9
UniRef90_A0A172DES5	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/duck/India/03CA01/2015(H5N1)	447	0.9
UniRef90_A0A172DFK5	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/duck/India/11CA02/2014(H5N1)	447	0.9
UniRef90_A0A172E712	Cluster: Protein PB1-F2	UniProtKB Unreviewed (TrEMBL)	3	Influenza A virus (A/duck/Zhejiang/6DK19/2013(H5N2); Influenza A virus (A/duck/Hunan/122/2014(H3N2); Influenza A virus	90	0.9
UniRef90_A0A172EV79	Cluster: Matrix protein 2 (Fragment)	UniProtKB Unreviewed (TrEMBL)	18	Influenza A virus (A/Eurasian curlew/Shanghai/DT1231-2/2014(H5N8); Influenza A virus (A/Eurasian curlew/Shanghai/DT1231-3/2014(H5N8); Influenza A virus (A/common teal/Shanghai/PD1108-13/2013(H5N8); Influenza A virus (A/common teal/Shanghai/PD1108-24/2013(H5N8); Influenza A virus (A/common teal/Shanghai/PD1121-19/2013(H5N8); Influenza A virus (A/common teal/Shanghai/PD1108-20/2013(H5N8); Influenza A virus (A/spot-billed duck/Shanghai/PD1202-3/2013(H5N8); Influenza A virus (A/common teal/Shanghai/PD1108-5/2013(mixed); Influenza A virus (A/common teal/Shanghai/PD1202-9/2013(H5N8); Influenza A virus (A/common teal/Shanghai/PD1108-1/2013(mixed)	21	0.9
UniRef90_A0A172J2T7	Cluster: Nucleoprotein	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/seal/Mass/1-SC35M_RG01/1980(H7N7)	498	0.9
UniRef90_A0A172QBI0	Cluster: Putative PB1-F2 protein	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/duck/Hunan/161/2015(H3N6)	52	0.9
UniRef90_A0A172QC17	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Iowa/A01733626/2016(H3N2)	469	0.9
UniRef90_A0A172QC25	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Iowa/A01733965/2016(H3N2)	469	0.9
UniRef90_A0A172QZK1	Cluster: Protein PB1-F2	UniProtKB Unreviewed (TrEMBL)	30	Influenza A virus (A/glaucous-winged gull/SouthcentralAlaska/14MB01884/2014(H16N3); Influenza A virus (A/glaucous-winged gull/SouthcentralAlaska/14MB01417/2014(H16N3); Influenza A virus (A/glaucous-winged gull/SouthcentralAlaska/14MB01615/2014(H16N3); Influenza A virus (A/glaucous-winged gull/SouthcentralAlaska/14MB01306/2014(H16N3); Influenza A virus (A/glaucous-winged gull/SouthcentralAlaska/14MB01418/2014(H16N3); Influenza A virus (A/glaucous-winged gull/SouthcentralAlaska/14MB01383/2014(H16N3); Influenza A virus (A/glaucous-winged gull/SouthcentralAlaska/14MB01422/2014(H16N3); Influenza A virus (A/glaucous-winged gull/SouthcentralAlaska/14MB01819/2014(H16N3); Influenza A virus (A/glaucous-winged gull/SouthcentralAlaska/14MB01926/2014(H16N3); Influenza A virus (A/glaucous-winged gull/SouthcentralAlaska/14MB01336/2014(H16N3)	90	0.9
UniRef90_A0A172S1Y7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Montana/04/2015)	466	0.9
UniRef90_A0A172S208	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Ohio/03/2015)	466	0.9
UniRef90_A0A172S224	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Illinois/02/2015)	466	0.9
UniRef90_A0A172S227	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/New Hampshire/02/2015)	466	0.9
UniRef90_A0A172S2A0	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/South Carolina/01/2015)	466	0.9
UniRef90_A0A172S2B5	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Kentucky/20/2015)	466	0.9
UniRef90_A0A172S2C9	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	3	Influenza B virus (B/Utah/30/2015); Influenza B virus (B/Idaho/06/2015); Influenza B virus (B/Utah/26/2015)	466	0.9
UniRef90_A0A172S2E8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/New Mexico/18/2015)	466	0.9
UniRef90_A0A172S2L5	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Georgia/23/2015)	466	0.9
UniRef90_A0A172S2R8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Florida/63/2015)	466	0.9
UniRef90_A0A172S2S5	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Washington/29/2015)	466	0.9
UniRef90_A0A172S2W0	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/New Jersey/01/2015); Influenza B virus (B/North Carolina/02/2014)	466	0.9
UniRef90_A0A172S346	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Oregon/02/2014)	466	0.9
UniRef90_A0A172S390	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Louisiana/16/2014)	466	0.9
UniRef90_A0A172S3A6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Georgia/06/2015)	466	0.9
UniRef90_A0A172S3C6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/Idaho/01/2015); Influenza B virus (B/Oregon/03/2014)	466	0.9
UniRef90_A0A172S3D3	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/New York/09/2015)	466	0.9
UniRef90_A0A172S3D6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Virginia/07/2014)	466	0.9
UniRef90_A0A172S3H1	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	4	Influenza B virus (B/North Dakota/05/2014); Influenza B virus (B/North Dakota/04/2014); Influenza B virus (B/North Dakota/01/2015); Influenza B virus (B/North Dakota/03/2015)	466	0.9
UniRef90_A0A172S3M4	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/South Carolina/05/2015)	466	0.9
UniRef90_A0A172S3Q1	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Georgia/04/2015)	466	0.9
UniRef90_A0A172S3R2	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Georgia/04/2014)	466	0.9
UniRef90_A0A172S3S6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/New Mexico/22/2015)	466	0.9
UniRef90_A0A172S3W7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Nebraska/02/2015)	466	0.9
UniRef90_A0A172S3W8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	3	Influenza B virus (B/Michigan/01/2015); Influenza B virus (B/Tennessee/02/2015); Influenza B virus (B/JiangxiGuixi/1486/2015)	466	0.9
UniRef90_A0A172S412	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Arkansas/09/2015)	466	0.9
UniRef90_A0A172S455	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Iowa/18/2014)	466	0.9
UniRef90_A0A172S456	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Utah/23/2015)	466	0.9
UniRef90_A0A172S490	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Ohio/14/2015)	466	0.9
UniRef90_A0A172S492	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/California/08/2015)	466	0.9
UniRef90_A0A172S4A1	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/Maryland/18/2014); Influenza B virus (B/Virginia/02/2015)	466	0.9
UniRef90_A0A172S4A9	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Indiana/20/2015)	466	0.9
UniRef90_A0A172S4H4	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Maryland/25/2015)	466	0.9
UniRef90_A0A172S4I5	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	3	Influenza B virus (B/Alaska/17/2015); Influenza B virus (B/Alaska/13/2015); Influenza B virus (B/Alaska/4824/2015)	466	0.9
UniRef90_A0A172S4M8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Georgia/05/2015)	466	0.9
UniRef90_A0A172S4Z4	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/North Carolina/05/2015)	466	0.9
UniRef90_A0A172S5A9	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/New Mexico/20/2015)	466	0.9
UniRef90_A0A172S5B3	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/North Dakota/05/2015)	466	0.9
UniRef90_A0A172S5B6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/Alaska/49/2015); Influenza B virus (B/Florida/09/2015)	466	0.9
UniRef90_A0A172S5F2	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/California/58/2015)	466	0.9
UniRef90_A0A172S5S3	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Maryland/15/2015)	466	0.9
UniRef90_A0A172S5S9	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Montana/04/2014)	466	0.9
UniRef90_A0A172S5T1	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Washington/11/2014)	466	0.9
UniRef90_A0A172S5T7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Louisiana/12/2014)	466	0.9
UniRef90_A0A172S5X7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/North Dakota/33/2015)	466	0.9
UniRef90_A0A172S5Z0	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/North Carolina/16/2015)	466	0.9
UniRef90_A0A172S5Z6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Kentucky/23/2015)	466	0.9
UniRef90_A0A172S609	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Idaho/14/2015)	466	0.9
UniRef90_A0A172S613	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Iowa/22/2015)	466	0.9
UniRef90_A0A172SIH7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	17	Influenza B virus (B/Washington/06/2016); Influenza B virus (B/California/32/2016); Influenza B virus; Influenza B virus (B/Kentucky/5249/2016); Influenza B virus (B/Nevada/30/2015); Influenza B virus (B/Florida/34/2016); Influenza B virus (B/Kentucky/5166/2016); Influenza B virus (B/Thailand/CU-B13258/2015); Influenza B virus (B/Nebraska/03/2016); Influenza B virus (B/Nevada/4898/2015)	466	0.9
